,BNF_CODE,TOTAL_QUANTITY,POSTCODE,YEAR_MONTH,UNIDENTIFIED,PRACTICE_NAME,ICB_NAME,BNF_CHAPTER_PLUS_CODE,ICB_CODE,ACTUAL_COST,QUANTITY,REGIONAL_OFFICE_CODE,ITEMS,ADDRESS_4,ADDRESS_1,ADDRESS_2,ADDRESS_3,BNF_CHEMICAL_SUBSTANCE,ADQUSAGE,PCO_CODE,REGIONAL_OFFICE_NAME,NIC,CHEMICAL_SUBSTANCE_BNF_DESCR,PRACTICE_CODE,PCO_NAME,BNF_DESCRIPTION
380,0601022B0AAABAB,7392.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,138.43916,28.0,Y56,264,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,2464.0,A3A8R,LONDON,168.96,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
381,0601022B0AAABAB,120.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.30436,120.0,Y56,1,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,40.0,A3A8R,LONDON,2.74,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
382,0601022B0AAADAD,336.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.91273,168.0,Y56,2,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,190.4,A3A8R,LONDON,4.86,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
383,0601022B0AAABAB,180.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.40034,180.0,Y56,1,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,60.0,A3A8R,LONDON,4.11,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
384,0601022B0AAAWAW,240.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,47.90408,120.0,Y56,2,LONDON,14 DEANCROSS STREET,,,0601022B0,80.0,A3A8R,LONDON,50.4,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
385,0601022B0AAADAD,2037.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,34.18238,21.0,Y56,97,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,1154.3,A3A8R,LONDON,29.1,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
386,0601022B0AAASAS,1568.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,76.2944,28.0,Y56,56,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,522.66667,A3A8R,LONDON,70.0,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
387,0601023AGAAAAAA,56.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.53235,56.0,Y56,1,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
388,0601022B0AAASAS,2240.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,99.848,112.0,Y56,20,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,746.66667,A3A8R,LONDON,99.6,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
389,0601022B0AAAVAV,448.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,32.9296,112.0,Y56,4,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,298.66667,A3A8R,LONDON,32.88,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
390,0601022B0BMABAS,112.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.6235,28.0,Y56,4,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601022B0,37.33333,A3A8R,LONDON,6.92,Metformin hydrochloride,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
391,0601022B0BMAAAV,168.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.94617,168.0,Y56,1,LONDON,14 DEANCROSS STREET,,,0601022B0,112.0,A3A8R,LONDON,15.72,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 1000mg tablets
392,0601022B0AAABAB,280.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.13231,280.0,Y56,1,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,93.33333,A3A8R,LONDON,6.4,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
393,0601022B0AAAVAV,112.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.2448,56.0,Y56,2,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,74.66667,A3A8R,LONDON,8.22,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
394,0601022B0AAABAB,112.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.84636,7.0,Y56,16,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,37.33333,A3A8R,LONDON,2.56,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
395,0601022B0AAAVAV,112.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.1392,14.0,Y56,8,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,74.66667,A3A8R,LONDON,8.24,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
396,0601023AGAAAAAA,84.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.29233,84.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
397,0601022B0AAABAB,140.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.00955,35.0,Y56,4,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,46.66667,A3A8R,LONDON,3.2,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
398,0601022B0AAABAB,448.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.29105,56.0,Y56,8,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601022B0,149.33333,A3A8R,LONDON,10.24,Metformin hydrochloride,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
399,0601022B0AAADAD,21.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.5772,7.0,Y56,3,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,11.9,A3A8R,LONDON,0.3,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
400,0601023AGAAAAAA,84.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.29233,84.0,Y56,1,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
401,0601022B0AAAVAV,224.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.2784,14.0,Y56,16,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,149.33333,A3A8R,LONDON,16.48,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
402,0601023AGAAAAAA,84.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.31713,28.0,Y56,3,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
403,0601022B0AAABAB,714.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.96656,42.0,Y56,17,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,238.0,A3A8R,LONDON,16.32,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
404,0601023AGAAABAB,56.0,E3 5TW,202411,False,THE GROVE ROAD SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.54475,28.0,Y56,2,LONDON,3 IVANHOE HOUSE,130 GROVE ROAD,BOW,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84055,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
405,0601023AGAAABAB,560.0,E14 3PG,202411,False,ROSERTON STREET SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,704.38152,7.0,Y56,80,LONDON,THE ISLAND MEDICAL CENTRE,ROSERTON STREET,,0601023AG,0.0,A3A8R,LONDON,732.0,Dapagliflozin,F84647,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
406,0601022B0AAABAB,1920.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,36.03457,240.0,Y56,8,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,640.0,A3A8R,LONDON,43.92,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
407,0601022B0AAASAS,105.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.212,21.0,Y56,5,LONDON,14 DEANCROSS STREET,,,0601022B0,35.0,A3A8R,LONDON,4.65,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
408,0601023AGAAAAAA,84.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,104.29233,84.0,Y56,1,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601023AG,0.0,A3A8R,LONDON,109.77,Dapagliflozin,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
409,0601022B0AAABAB,5544.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,102.60177,56.0,Y56,99,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,1848.0,A3A8R,LONDON,126.72,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
410,0601023AGAAAAAA,28.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,34.77238,28.0,Y56,1,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601023AG,0.0,A3A8R,LONDON,36.59,Dapagliflozin,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
411,0601022B0AAAVAV,336.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.6972,112.0,Y56,3,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,224.0,A3A8R,LONDON,24.66,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
412,0601023AGAAAAAA,90.0,E3 5TW,202411,False,THE GROVE ROAD SURGERY,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,111.84022,90.0,Y56,1,LONDON,3 IVANHOE HOUSE,130 GROVE ROAD,BOW,0601023AG,0.0,A3A8R,LONDON,117.61,Dapagliflozin,F84055,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
413,0601022B0AAADAD,147.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.46677,21.0,Y56,7,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,83.3,A3A8R,LONDON,2.1,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
414,0601022B0AAASAS,140.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,7.324,14.0,Y56,10,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,46.66667,A3A8R,LONDON,6.2,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
415,0601022B0AAASAS,182.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.5212,14.0,Y56,13,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,60.66667,A3A8R,LONDON,8.06,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
416,0601022B0AAARAR,3000.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,407.4744,500.0,Y56,6,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,200.0,A3A8R,LONDON,406.8,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
417,0601022B0AAASAS,84.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.8524,84.0,Y56,1,LONDON,14 DEANCROSS STREET,,,0601022B0,28.0,A3A8R,LONDON,3.74,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
418,0601022B0BPAAAS,56.0,E1 8ZF,202411,False,GOODMAN'S FIELD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.30477,28.0,Y56,2,LONDON,11 STABLE WALK,,,0601022B0,18.66667,A3A8R,LONDON,2.4,Metformin hydrochloride,F84039,NHS NORTH EAST LONDON ICB - A3A8R,Yaltormin SR 500mg tablets
419,0601022B0AAASAS,84.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.8524,84.0,Y56,1,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,28.0,A3A8R,LONDON,3.74,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
420,0601022B0AAAVAV,336.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.6724,336.0,Y56,1,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,224.0,A3A8R,LONDON,24.66,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
421,0601023AGAAAAAA,140.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,176.09538,7.0,Y56,20,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601023AG,0.0,A3A8R,LONDON,183.0,Dapagliflozin,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
422,0601023AGAAAAAA,56.0,E14 9WU,202411,False,DOCKLANDS MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.53235,56.0,Y56,1,LONDON,DOCKLANDS MEDICAL CENTRE,100 SPINDRIFT AVENUE,ISLE OF DOGS,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84656,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
423,0601022B0AAABAB,140.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.57235,140.0,Y56,1,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,46.66667,A3A8R,LONDON,3.2,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
424,0601022B0AAASAS,280.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.512,56.0,Y56,5,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,93.33333,A3A8R,LONDON,12.45,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
425,0601022B0AAATAT,140.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,16.32377,14.0,Y56,10,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,70.0,A3A8R,LONDON,16.0,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
426,0601022B0AAABAB,280.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.13231,280.0,Y56,1,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,93.33333,A3A8R,LONDON,6.4,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
427,0601023AGAAAAAA,385.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,484.26229,7.0,Y56,55,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601023AG,0.0,A3A8R,LONDON,503.25,Dapagliflozin,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
428,0601023AGAAAAAA,280.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,347.66176,56.0,Y56,5,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601023AG,0.0,A3A8R,LONDON,365.9,Dapagliflozin,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
429,0601022B0AAABAB,672.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.31258,336.0,Y56,2,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,224.0,A3A8R,LONDON,15.36,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
430,0601022B0AAABAB,124.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.37636,124.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,41.33333,A3A8R,LONDON,2.83,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
431,0601022B0BMAAAV,168.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.94617,168.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,112.0,A3A8R,LONDON,15.72,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 1000mg tablets
432,0601022B0AAABAB,420.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.92786,21.0,Y56,20,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,140.0,A3A8R,LONDON,9.6,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
433,0601022B0AAABAB,252.0,E1W 1UA,202411,False,ST. KATHERINE'S DOCK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.62032,252.0,Y56,1,LONDON,12-14 NIGHTINGALE HOUSE,50 THOMAS MORE STREET,,0601022B0,84.0,A3A8R,LONDON,5.76,Metformin hydrochloride,F84731,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
434,0601022B0AAASAS,105.0,E1 0LS,202411,False,THE JUBILEE STREET PRACTICE LTD,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.212,21.0,Y56,5,LONDON,JUBILEE STREET PRACTICE,368-374 COMMERCIAL ROAD,,0601022B0,35.0,A3A8R,LONDON,4.65,Metformin hydrochloride,F84031,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
435,0601023AGAAAAAA,56.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.53235,56.0,Y56,1,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
436,0601022B0AABABA,112.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,185.64105,112.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,74.66667,A3A8R,LONDON,232.04,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g tablets
437,0601022B0AAABAB,1890.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,49.73338,14.0,Y56,135,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,630.0,A3A8R,LONDON,43.2,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
438,0601022B0AAAWAW,60.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,11.98222,60.0,Y56,1,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,20.0,A3A8R,LONDON,12.6,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
439,0601023AGAAAAAA,112.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,139.0647,56.0,Y56,2,LONDON,14 DEANCROSS STREET,,,0601023AG,0.0,A3A8R,LONDON,146.36,Dapagliflozin,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
440,0601023AGAAABAB,560.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,695.44752,28.0,Y56,20,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601023AG,0.0,A3A8R,LONDON,731.8,Dapagliflozin,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
441,0601022B0AAAVAV,112.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.2324,112.0,Y56,1,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,74.66667,A3A8R,LONDON,8.22,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
442,0601022B0AAAVAV,560.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,41.224,56.0,Y56,10,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,373.33333,A3A8R,LONDON,41.1,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
